CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
814497483,6479.0,1393,5086.0,0.468,1618,47,0.958,0.215,4.8595e-05,0.99995
709623483,18442.0,1470,16972.0,0.491,1281,36,0.8,0.08,9.0056e-05,0.99991
709056558,2800.0,2517,283.0,0.816,1994,41,0.64,0.899,0.00018146,0.99982
708238833,3032.0,2215,817.0,0.408,1387,30,0.579,0.731,0.00019311,0.99981
813261408,2151.0,1338,813.0,0.926,3446,58,1.0,0.622,0.00029196,0.99971
720424608,24073.0,1084,22989.0,0.847,1341,37,1.176,0.045,0.00018558,0.99981
798022683,25517.0,321,25196.0,0.769,2508,44,0.294,0.013,0.99447,0.005529999999999999
769756983,7709.0,2227,5482.0,1.295,2520,61,0.848,0.289,5.7151e-05,0.99994
712674183,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536,0.00010546,0.99989
708900408,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114,0.00030653,0.99969
713625483,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212,0.00011066,0.99989
716869458,7440.0,704,6736.0,0.551,2251,63,0.537,0.095,8.6389e-05,0.99991
788723133,12714.0,976,11738.0,0.649,2240,53,0.395,0.077,5.0256e-05,0.99995
794462133,3735.0,1978,1757.0,0.675,1749,41,0.5770000000000001,0.53,7.9494e-05,0.99992
712604133,25882.0,1699,24183.0,0.428,1736,48,0.371,0.066,0.00015252,0.99985
714397983,3877.0,1495,2382.0,0.7829999999999999,1942,42,0.75,0.386,0.00010546,0.99989
788269158,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551,6.6354e-05,0.99993
715898058,11023.0,0,11023.0,0.539,1656,41,0.3670000000000001,0.0,9.2637e-05,0.99991
711906033,6182.0,1131,5051.0,0.5660000000000001,3546,63,0.615,0.183,0.00011811,0.99988
711367308,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542,0.00055052,0.99945
790186458,17996.0,864,17132.0,0.597,1589,30,0.667,0.048,2.1676e-05,0.99998
712040433,2306.0,2200,106.0,0.6970000000000001,2097,57,0.541,0.954,0.00017468,0.99983
709616958,26556.0,1583,24973.0,0.6940000000000001,3168,73,0.738,0.06,0.00045327,0.99955
714633858,5779.0,2517,3262.0,1.2009999999999998,2102,32,1.133,0.436,0.00017488,0.99983
794818833,5494.0,2078,3416.0,0.79,2661,58,0.871,0.378,5.3155e-05,0.99995
711219333,7571.0,2264,5307.0,0.696,2273,49,0.485,0.299,2.2438e-05,0.99998
713384508,2897.0,1398,1499.0,0.907,2698,73,0.872,0.483,9.8983e-05,0.9999
772514808,3131.0,2379,752.0,0.748,2315,63,0.853,0.76,0.00033577,0.99966
710808108,4274.0,2517,1757.0,0.6659999999999999,2257,54,0.8,0.589,0.00018146,0.99982
778973658,4980.0,906,4074.0,0.721,2273,66,0.8859999999999999,0.182,0.00050583,0.99949
712005108,3156.0,2155,1001.0,0.438,1376,44,0.5710000000000001,0.6829999999999999,0.00030545,0.99969
804577833,6861.0,2101,4760.0,0.464,3974,63,0.909,0.306,2.0316e-05,0.99998
715028283,15554.0,2497,13057.0,1.027,2836,61,0.605,0.161,0.00016883,0.99983
789786258,26570.0,1915,24655.0,1.454,2118,33,1.062,0.07200000000000001,0.00031746,0.99968
715421058,22224.0,979,21245.0,1.255,3346,69,1.156,0.044,0.00033692,0.99966
797166633,10606.0,1713,8893.0,0.899,2694,61,0.906,0.162,0.00035894,0.99964
711041508,5865.0,2517,3348.0,1.348,2623,47,1.35,0.429,0.00047086,0.99953
712847208,5369.0,1854,3515.0,0.959,1898,50,0.7859999999999999,0.345,0.00019864,0.9998
779174133,5188.0,753,4435.0,0.591,1540,30,0.429,0.145,0.00029175,0.99971
715680933,17742.0,1463,16279.0,0.8029999999999999,3369,55,0.774,0.08199999999999999,0.00030653,0.99969
770871708,2591.0,0,2591.0,0.601,2123,56,0.6970000000000001,0.0,0.00023467,0.99977
772643058,2800.0,1834,966.0,0.615,1571,36,0.636,0.655,0.00019864,0.9998
718199133,6543.0,2260,4283.0,0.448,1519,31,0.632,0.345,0.00010386,0.9999
721475133,26053.0,829,25224.0,0.669,2768,70,0.628,0.032,0.00070078,0.9993
766322883,6316.0,1344,4972.0,0.823,2401,71,0.732,0.213,0.00090051,0.9991
771197433,4658.0,588,4070.0,0.856,1351,30,1.5,0.126,0.00030653,0.99969
709516458,6476.0,0,6476.0,0.551,2723,66,0.65,0.0,0.0002596,0.99974
716456808,8087.0,1263,6824.0,0.615,2429,69,0.643,0.156,0.00054925,0.99945
716819958,9033.0,845,8188.0,0.6629999999999999,1661,35,0.4,0.094,5.5077e-05,0.99994
779449308,3206.0,0,3206.0,1.065,3253,72,0.532,0.0,0.00052608,0.99947
784891458,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075,0.00028395,0.99972
790004883,2938.0,1995,943.0,0.514,1352,30,0.429,0.679,0.00027604,0.99972
770262183,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305,0.00010043,0.9999
715277583,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,7.3235e-05,0.99993
815510883,11862.0,2282,9580.0,0.8370000000000001,2576,74,0.85,0.192,0.00066474,0.99934
713997183,2791.0,2160,631.0,0.825,2214,56,0.6,0.774,0.00019771,0.9998
715107033,6551.0,1440,5111.0,0.629,2429,77,0.453,0.22,0.00030653,0.99969
720706008,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,0.0010502,0.99895
710108133,1854.0,1528,326.0,0.444,1307,39,0.393,0.8240000000000001,6.6354e-05,0.99993
718983333,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202,9.5249e-05,0.9999
714030183,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043,0.00023457,0.99977
710496708,5489.0,1513,3976.0,0.87,4085,65,0.5479999999999999,0.276,0.00017488,0.99983
714935883,10619.0,607,10012.0,0.883,4074,65,0.477,0.057,3.5437e-05,0.99996
718972758,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519,0.00030251,0.9997
711827958,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386,0.00013479,0.99987
778724058,5905.0,726,5179.0,0.85,3982,65,0.857,0.123,0.00045394,0.99955
809620833,9293.0,0,9293.0,0.897,2314,59,1.034,0.0,0.00020516,0.99979
718920708,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277,0.0003139,0.99969
771051783,4182.0,741,3441.0,0.885,1297,24,1.182,0.177,0.00056993,0.99943
715970133,9857.0,0,9857.0,0.6990000000000001,3448,103,0.635,0.0,0.00011605,0.99988
806889633,20117.0,1226,18891.0,1.4,2906,58,1.0,0.061,0.00016249,0.99984
717338733,6012.0,0,6012.0,0.968,2801,72,0.674,0.0,0.0001597,0.99984
779223858,6369.0,0,6369.0,1.454,2675,47,1.136,0.0,0.00032656,0.99967
769980333,13005.0,2152,10853.0,1.4240000000000002,3023,53,0.767,0.165,0.00054528,0.99945
716112933,1575.0,592,983.0,0.236,644,15,0.154,0.376,0.99499,0.0050100000000000006
788783133,6679.0,1207,5472.0,0.5379999999999999,1649,29,0.381,0.181,0.00030545,0.99969
816325533,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279,0.00083788,0.99916
720113433,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,0.00030803,0.99969
717233058,5540.0,1240,4300.0,0.843,1524,31,0.8240000000000001,0.224,0.00037644,0.99962
710233683,2801.0,2403,398.0,0.884,1526,44,1.0,0.858,0.00053543,0.99946
778327908,2419.0,2380,39.0,0.695,4099,73,0.659,0.984,0.00091777,0.99908
716400633,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277,0.00030516,0.99969
787488108,14228.0,1953,12275.0,0.6509999999999999,1970,51,0.645,0.13699999999999998,0.00056901,0.99943
771649083,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1,0.00043049,0.99957
789853533,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,0.99639,0.00361108
806256333,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,0.99893,0.00106612
796336833,32096.0,0,32096.0,0.7659999999999999,2619,69,0.917,0.0,0.0004903,0.99951
713763633,3014.0,794,2220.0,0.5,1488,30,0.579,0.263,0.00017987,0.99982
710942358,5762.0,1890,3872.0,0.938,3814,88,0.66,0.328,0.00034872,0.99965
713974533,2555.0,1701,854.0,1.492,3127,45,1.25,0.6659999999999999,0.00011311,0.99989
787231233,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0.00019743,0.9998
719810583,2140.0,1361,779.0,0.46,1280,34,1.0,0.636,0.00015005,0.99985
717124983,4760.0,0,4760.0,0.564,1459,20,0.5379999999999999,0.0,3.2055e-05,0.99997
787523283,26372.0,1365,25007.0,1.394,2291,56,1.0,0.052000000000000005,0.00053033,0.99947
719493858,8203.0,654,7549.0,0.588,2910,63,0.909,0.08,0.00011382,0.99989
709897983,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575,0.00027701,0.99972
717225258,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077,0.00011382,0.99989
803148033,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,0.00024955,0.99975
779474958,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,3.7884e-05,0.99996
712060158,2598.0,1645,953.0,0.765,2483,59,0.903,0.633,0.00023771,0.99976
713292933,10566.0,726,9840.0,0.893,2156,64,1.207,0.069,0.00011811,0.99988
710982858,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274,5.7151e-05,0.99994
714542058,26365.0,680,25685.0,0.498,3411,68,0.789,0.026,5.8215e-05,0.99994
712319058,4671.0,1933,2738.0,0.986,2468,58,0.706,0.414,6.4038e-05,0.99994
744483633,14869.0,0,14869.0,1.624,2753,48,1.087,0.0,0.00018665,0.99981
714947883,2300.0,1965,335.0,0.596,1693,27,0.688,0.8540000000000001,0.00010684,0.99989
788776908,2797.0,1802,995.0,0.675,3525,63,0.75,0.644,0.00016305,0.99984
714802458,2657.0,2115,542.0,0.688,3580,77,0.711,0.7959999999999999,6.9242e-05,0.99993
721485708,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197,9.5249e-05,0.9999
716378658,2629.0,1476,1153.0,0.537,1725,41,0.414,0.561,0.00021042,0.99979
713375658,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,0.00030251,0.9997
717828108,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115,2.0316e-05,0.99998
788784258,3007.0,1664,1343.0,0.34,1475,31,0.632,0.5529999999999999,0.00031746,0.99968
718875483,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1,0.00029801,0.9997
811111083,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,0.00023216,0.99977
715749108,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07,6.5845e-05,0.99993
780197133,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,3.4833000000000003e-05,0.99997
719146008,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,0.99737,0.0026282
717727308,4204.0,499,3705.0,0.635,4740,67,0.523,0.119,0.00010985,0.99989
718445883,6859.0,2489,4370.0,0.65,1617,26,1.0,0.363,0.00031517,0.99968
795997908,16050.0,1480,14570.0,1.3259999999999998,3215,56,0.8059999999999999,0.092,0.00029408,0.99971
710159658,34516.0,1024,33492.0,0.72,2436,71,0.6509999999999999,0.03,0.00011423,0.99989
716068683,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,0.00026692,0.99973
778844433,20895.0,1808,19087.0,0.5720000000000001,3210,65,0.667,0.087,7.7894e-05,0.99992
715161633,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,0.00030842,0.99969
773270058,13427.0,0,13427.0,0.521,1337,27,0.588,0.0,0.00019213,0.99981
714120258,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,0.00018494,0.99982
720076458,10974.0,0,10974.0,0.591,1327,26,1.0,0.0,0.00033577,0.99966
720693033,8925.0,168,8757.0,0.447,741,10,0.429,0.019,0.99813,0.00187387
719978583,5265.0,0,5265.0,0.524,3281,68,0.7440000000000001,0.0,9.0056e-05,0.99991
712784058,17156.0,2517,14639.0,0.7170000000000001,1142,33,0.32,0.147,0.9972,0.00280488
717261708,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,0.00019751,0.9998
803665983,2742.0,2184,558.0,0.5920000000000001,3829,72,0.532,0.7959999999999999,0.00030803,0.99969
815838633,3890.0,2286,1604.0,0.633,1889,51,0.457,0.588,0.00019751,0.9998
826706208,17198.0,0,17198.0,0.8029999999999999,4042,62,0.722,0.0,0.00019864,0.9998
721218408,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504,0.00052608,0.99947
779484408,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066,5.6825e-05,0.99994
710416533,1454.0,888,566.0,1.19,3060,56,0.647,0.611,3.7884e-05,0.99996
719706483,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043,0.00018145,0.99982
712206858,32964.0,2231,30733.0,1.731,3094,45,1.6469999999999998,0.068,0.00018665,0.99981
709886583,7411.0,633,6778.0,0.762,2761,77,0.604,0.085,6.6728e-05,0.99993
711040758,7200.0,0,7200.0,0.894,3006,83,0.93,0.0,0.00026692,0.99973
817197333,12007.0,956,11051.0,0.8320000000000001,2678,50,0.471,0.08,0.00018475,0.99982
718929708,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509,9.7673e-05,0.9999
721150833,5110.0,1942,3168.0,0.7490000000000001,3028,76,0.583,0.38,0.00053033,0.99947
714514983,5438.0,2214,3224.0,0.6679999999999999,5029,75,0.562,0.407,0.00042056,0.99958
779888658,17450.0,2193,15257.0,0.419,1426,38,0.462,0.126,3.2055e-05,0.99997
715883358,18352.0,1509,16843.0,0.898,1454,29,1.071,0.08199999999999999,0.00018146,0.99982
713363583,5030.0,2326,2704.0,0.856,3345,69,1.3,0.462,5.663e-05,0.99994
772935108,34516.0,802,33714.0,0.899,1823,27,0.8,0.023,0.00017846,0.99982
820075983,1585.0,1535,50.0,0.462,2299,49,0.485,0.968,0.00015435,0.99985
721502958,3251.0,1919,1332.0,0.56,1406,31,0.24,0.59,0.00027604,0.99972
708596283,2858.0,1251,1607.0,0.5760000000000001,2844,73,0.622,0.438,0.00012144,0.99988
710325258,34516.0,1847,32669.0,0.527,3284,65,0.477,0.054000000000000006,1.8939e-05,0.99998
708823908,16443.0,1363,15080.0,0.688,4252,64,0.684,0.083,9.6126e-05,0.9999
826401858,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449,0.00016891,0.99983
709554483,4840.0,2517,2323.0,0.445,1637,22,1.0,0.52,8.6952e-05,0.99991
710545158,15108.0,0,15108.0,1.015,3738,68,0.7440000000000001,0.0,0.00020516,0.99979
788621658,1909.0,1753,156.0,0.7879999999999999,1457,24,0.6,0.918,0.00016415,0.99984
716713533,19063.0,1236,17827.0,0.542,3393,58,0.871,0.065,0.00013897,0.99986
712338033,15982.0,1691,14291.0,0.8079999999999999,1687,40,0.7390000000000001,0.106,0.00031746,0.99968
711639708,1438.3,0,1438.3,0.66,1794,45,0.875,0.0,0.00011811,0.99988
720216108,2549.0,2130,419.0,0.693,2605,61,0.794,0.836,0.00029411,0.99971
718708908,5967.0,2350,3617.0,0.5429999999999999,1426,29,0.812,0.394,0.00034248,0.99966
802890333,2182.0,1558,624.0,0.457,1660,34,0.789,0.7140000000000001,8.9404e-05,0.99991
712965183,2689.0,2101,588.0,0.416,1188,35,0.75,0.7809999999999999,0.00019143,0.99981
796170933,30622.0,0,30622.0,1.329,3600,66,0.784,0.0,0.00033577,0.99966
712816833,4203.0,1965,2238.0,0.441,1425,32,0.778,0.468,4.5946e-05,0.99995
814829583,6453.0,0,6453.0,0.76,4822,74,0.609,0.0,0.00010566,0.99989
798769458,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,5.0256e-05,0.99995
818034558,22075.0,1506,20569.0,0.794,2337,40,0.818,0.068,0.00033251,0.99967
719483358,6746.0,1750,4996.0,0.962,2962,54,0.862,0.259,0.00010387,0.9999
719647383,4408.0,1463,2945.0,0.728,2001,49,0.485,0.332,0.00011382,0.99989
714909108,4838.0,1338,3500.0,0.7070000000000001,2641,67,0.595,0.277,0.0003139,0.99969
793678608,34516.0,0,34516.0,0.938,3568,57,0.6759999999999999,0.0,0.00014976,0.99985
720854358,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,0.00014907,0.99985
709126833,21670.0,2183,19487.0,0.995,4121,81,0.7609999999999999,0.101,6.9248e-05,0.99993
788896983,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155,0.00017987,0.99982
715731033,33996.0,949,33047.0,0.846,3569,77,0.5710000000000001,0.028,9.6126e-05,0.9999
717636933,4365.0,0,4365.0,0.598,3542,57,1.111,0.0,3.3338000000000005e-05,0.99997
772658658,2248.0,0,2248.0,0.735,4439,77,0.54,0.0,0.00050163,0.9995
755943033,1901.0,1176,725.0,0.612,2450,52,0.857,0.619,3.3214000000000004e-05,0.99997
772399983,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042,0.00013883,0.99986
826130133,31680.0,1812,29868.0,0.483,1121,25,0.562,0.057,0.00032656,0.99967
719238183,1872.0,1167,705.0,0.517,2238,45,0.607,0.623,0.00019864,0.9998
802666083,2055.0,0,2055.0,1.064,3656,63,0.75,0.0,0.00011703,0.99988
713682708,10991.0,1328,9663.0,1.027,3692,60,0.7140000000000001,0.121,5.3547e-05,0.99995
712774008,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,4.8595e-05,0.99995
717627333,2127.0,1995,132.0,0.374,1363,37,0.37,0.938,0.00018595,0.99981
779542608,34010.0,1340,32670.0,0.7440000000000001,1739,39,0.5,0.039,0.00019396,0.99981
715322958,6971.0,1506,5465.0,0.57,3575,67,0.675,0.21600000000000005,7.8291e-05,0.99992
779100408,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,4.6372e-05,0.99995
715352883,24904.0,0,24904.0,0.636,5176,71,0.479,0.0,0.00021165,0.99979
789963033,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,0.99893,0.0010665
710687508,2621.0,1858,763.0,0.987,2148,47,1.043,0.7090000000000001,9.0493e-05,0.99991
789656358,11115.0,1292,9823.0,0.797,3956,74,0.609,0.116,7.0865e-05,0.99993
715720083,13241.0,0,13241.0,1.002,3157,76,0.551,0.0,0.00021724,0.99978
716584158,14438.0,2517,11921.0,0.853,2090,47,0.88,0.174,5.6153e-05,0.99994
815727183,5228.0,1443,3785.0,0.934,2683,62,0.938,0.276,3.3505e-05,0.99997
717066408,5550.0,1518,4032.0,1.182,2540,62,0.7709999999999999,0.274,0.00015804,0.99984
708104658,1438.3,890,548.3,1.143,2928,48,1.4,0.619,0.00016883,0.99983
718016808,2064.0,1282,782.0,0.455,1475,27,0.929,0.621,1.9163e-05,0.99998
814571058,3450.0,2517,933.0,0.652,2545,64,0.778,0.73,6.0552e-05,0.99994
714757908,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04,8.7785e-05,0.99991
710345808,30030.0,2028,28002.0,0.601,1828,38,1.111,0.068,0.00012274,0.99988
814752558,2151.0,1163,988.0,0.8490000000000001,2513,62,0.59,0.541,0.00029196,0.99971
721284258,7181.0,2517,4664.0,0.545,1636,39,0.56,0.35100000000000003,0.00010183,0.9999
719336583,27745.0,1300,26445.0,0.482,1525,21,0.5,0.047,0.00031104,0.99969
797638383,4852.0,2016,2836.0,0.5760000000000001,3561,73,0.622,0.415,0.00018339,0.99982
708434733,6735.0,2289,4446.0,0.6609999999999999,1249,28,0.75,0.34,0.00028395,0.99972
711802758,6128.0,1895,4233.0,0.583,1700,42,0.355,0.309,5.1697e-05,0.99995
720620058,23124.0,1746,21378.0,0.807,1959,50,0.7240000000000001,0.076,0.00018339,0.99982
819169683,3436.0,1650,1786.0,0.7879999999999999,1972,37,0.947,0.48,0.00012511,0.99987
709757583,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475,6.4745e-05,0.99994
789307833,8874.0,1590,7284.0,0.698,1849,56,0.647,0.179,0.00030845,0.99969
823912308,3402.0,1813,1589.0,0.653,1767,28,0.647,0.5329999999999999,2.1081e-05,0.99998
720746208,2689.0,2077,612.0,0.378,1356,33,0.435,0.772,3.1176e-05,0.99997
709121283,1556.0,1278,278.0,0.46,1615,35,0.591,0.821,0.00019191,0.99981
714093108,7372.0,1210,6162.0,0.946,1707,56,0.514,0.16399999999999998,0.00029408,0.99971
718368333,5713.0,789,4924.0,0.6779999999999999,3323,61,0.525,0.138,4.595e-05,0.99995
806752533,2965.0,1635,1330.0,0.7,2553,59,0.5529999999999999,0.551,0.00010231,0.9999
758521983,9819.0,1200,8619.0,0.602,2198,40,0.5379999999999999,0.122,0.00011743,0.99988
779473308,8186.0,0,8186.0,0.737,2411,67,0.426,0.0,0.00026692,0.99973
709376508,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334,0.00016415,0.99984
712589658,13131.0,1965,11166.0,0.695,1795,37,0.48,0.15,0.0001109,0.99989
712141683,2944.0,753,2191.0,0.7070000000000001,3457,61,0.848,0.256,6.9242e-05,0.99993
712494108,34516.0,1954,32562.0,0.436,1872,52,0.486,0.057,0.0005486000000000001,0.99945
721350783,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354,0.00050163,0.9995
710133858,7554.0,1848,5706.0,0.767,4150,64,0.524,0.245,3.1176e-05,0.99997
719152383,2494.0,1316,1178.0,1.486,2946,57,1.036,0.528,0.00017042,0.99983
715174158,25215.0,1445,23770.0,1.033,2588,48,1.0,0.057,1.854e-05,0.99998
780040758,2606.0,1818,788.0,0.703,1999,50,1.1740000000000002,0.698,0.0001834,0.99982
719525358,8133.0,1942,6191.0,0.5720000000000001,3310,76,0.583,0.239,0.0002596,0.99974
710892408,3101.0,1257,1844.0,0.416,1681,32,0.524,0.405,0.00010386,0.9999
713295183,24446.0,1854,22592.0,0.782,3897,75,0.7859999999999999,0.076,0.00019143,0.99981
789871233,2361.0,1342,1019.0,0.6,4316,78,0.529,0.568,0.00018145,0.99982
712663533,2441.0,1656,785.0,0.762,3903,62,0.8240000000000001,0.6779999999999999,0.00022162,0.99978
820906233,8532.0,2165,6367.0,0.7070000000000001,3242,63,0.75,0.254,0.00011382,0.99989
821163408,16954.0,1588,15366.0,0.878,3411,60,0.875,0.094,0.00034503,0.99965
708947208,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,0.00010848,0.99989
715261458,6827.0,0,6827.0,0.754,2621,49,0.815,0.0,0.00030653,0.99969
789310833,4513.0,1950,2563.0,0.83,3164,62,0.59,0.4320000000000001,0.00056998,0.99943
818294958,27347.0,719,26628.0,0.695,4040,77,0.674,0.026,0.00017488,0.99983
713902983,1676.0,1372,304.0,0.522,4381,77,0.5710000000000001,0.8190000000000001,0.00010943,0.99989
771693933,2802.0,1977,825.0,0.431,1757,33,0.833,0.706,0.00038238,0.99962
827984658,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,0.98619,0.01381
789012633,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,5.8902e-05,0.99994
807237783,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,0.00095231,0.99905
803408733,2239.0,1338,901.0,0.5670000000000001,2466,60,0.579,0.598,0.00015363,0.99985
824667708,2428.0,1027,1401.0,0.8240000000000001,3007,84,0.867,0.423,0.00028395,0.99972
807165033,15027.0,0,15027.0,0.8109999999999999,3533,59,0.7879999999999999,0.0,0.00033387,0.99967
809984133,32056.0,1887,30169.0,0.831,2730,68,0.7,0.059,0.0012912000000000002,0.99871
718949433,34516.0,919,33597.0,0.919,3415,79,0.7559999999999999,0.027000000000000003,0.00010375,0.9999
751227183,5346.0,1539,3807.0,0.777,2283,51,0.889,0.28800000000000003,0.00098108,0.99902
716331408,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0.9992,0.00080275
714199983,34516.0,2317,32199.0,0.6990000000000001,3927,68,0.7,0.067,0.00069441,0.99931
774172158,23507.0,1990,21517.0,0.631,2650,65,0.912,0.085,5.6825e-05,0.99994
708171858,1864.0,1081,783.0,1.416,2607,44,1.75,0.58,0.00023373,0.99977
709074108,23032.0,840,22192.0,0.7390000000000001,2787,73,0.698,0.036000000000000004,0.0005493,0.99945
721304133,4277.0,1578,2699.0,0.84,1855,49,1.042,0.369,9.4447e-05,0.99991
787430733,2771.0,1446,1325.0,0.6859999999999999,1706,27,0.227,0.522,0.00017486,0.99983
711225933,2265.0,1935,330.0,0.653,2306,61,0.525,0.8540000000000001,0.00047086,0.99953
717478983,2853.0,1961,892.0,0.866,2697,68,0.789,0.687,4.317e-05,0.99996
720949083,3075.0,2517,558.0,0.922,3534,53,0.71,0.8190000000000001,0.00095231,0.99905
712851108,15340.0,2331,13009.0,0.565,2965,51,0.594,0.152,0.00027585,0.99972
713151258,3065.0,0,3065.0,0.716,3524,69,0.605,0.0,0.00016399,0.99984
799731033,1438.3,0,1438.3,0.892,3044,91,0.8959999999999999,0.0,0.00026028,0.99974
822138333,7118.0,813,6305.0,0.475,3964,66,0.65,0.114,0.00076607,0.99923
708532308,11419.0,2517,8902.0,1.211,3000,70,1.0590000000000002,0.22,0.00011703,0.99988
713718558,2403.0,0,2403.0,0.727,3393,64,0.882,0.0,0.00058626,0.99941
778939683,2821.0,951,1870.0,0.5770000000000001,1452,38,1.923,0.337,0.00019191,0.99981
713322633,2706.0,2517,189.0,0.506,1682,39,0.625,0.93,0.00028395,0.99972
754671558,2999.0,1958,1041.0,0.611,2073,48,0.7140000000000001,0.653,0.00018025,0.99982
719291283,2226.0,1607,619.0,0.6559999999999999,2660,62,1.0,0.722,5.6153e-05,0.99994
720659283,3351.0,1847,1504.0,0.67,1910,43,0.593,0.551,0.00053272,0.99947
719535558,5570.0,1858,3712.0,0.7829999999999999,4129,72,0.636,0.334,3.3866e-05,0.99997
771032658,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15,0.00020516,0.99979
709468683,2174.0,1397,777.0,0.62,1755,39,0.5,0.643,9.4951e-05,0.99991
719455908,31501.0,0,31501.0,0.698,3742,75,0.7859999999999999,0.0,0.0003139,0.99969
816890883,21695.0,1257,20438.0,0.7929999999999999,2266,74,0.48,0.058,0.00031104,0.99969
709826058,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071,3.6508e-05,0.99996
735008958,13650.0,1253,12397.0,0.743,1703,53,0.71,0.092,0.00020412,0.9998
713766183,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,0.00045531,0.99954
